,code,location,longitude,latitude
938,972,Dun Echt,57.5833 ,57.0716382629158
939,973,Harrow,59.6671 ,51.48569576908142
940,974,Genoa, 8.9220 ,44.322369735527495
941,975,Observatorio Astronomico de Valencia,59.6333 ,39.383168664372306
942,976,Leamington Spa,58.4669 ,52.22371153386156
943,977,Markree,51.5483 ,54.083896722429365
944,978,Conder Brow,57.24541,53.93625275904251
945,979,South Wonston,58.6697 ,51.02656516567859
946,980,Lancaster,57.2200 ,53.9394422411642
947,981,Armagh,53.3522 ,54.261271331618715
948,982,"Dunsink Observatory, Dublin",53.6621 ,53.29393606927659
949,983,San Fernando,53.79525,36.3736134965974
950,984,Eastfield,57.26975,50.82648623518209
951,985,Telford,57.5317 ,52.55424831680879
952,986,Ascot,59.36053,51.31421598651229
953,987,"Isle of Man Observatory, Foxdale",55.3735 ,54.08531163557966
954,988,Glasgow,55.7060 ,55.7884565061448
955,989,"Wilfred Hall Observatory, Preston",57.40582,53.70889881637565
956,990,Madrid,56.3121 ,40.30605259930042
957,991,Liverpool (since 1867),56.9278 ,53.3089426219537
958,992,Liverpool (before 1867),56.9995 ,53.323231854554265
959,993,Woolston Observatory,57.49556,50.951721894393216
960,994,Godalming,59.3878 ,51.07739870755431
961,995,Durham,58.4177 ,54.67666267644381
962,996,Oxford,58.7483 ,51.665606903060635
963,997,Hartwell,59.15   ,51.756854105565175
964,998,London-Mill Hill,59.75753,51.519079026968576
965,999,Bordeaux-Floirac,59.4725 ,44.73822861946633
966,A00,Gravesend, 0.3770 ,51.33615952973673
967,A01,Masia Cal Maciarol Modul 2, 0.7441 ,41.91471546801647
968,A02,Masia Cal Maciarol Modul 8, 0.7441 ,41.91471546801647
969,A03,Torredembarra, 1.4000 ,41.053208219928436
970,A04,Saint-Caprais, 1.7181 ,43.775179202332374
971,A05,Belesta, 1.8175 ,43.34699439155966
972,A06,Mataro, 2.4417 ,41.4771430121095
973,A07,Gretz-Armainvilliers, 2.7444 ,48.64671935870564
974,A08,Malibert, 2.8847 ,43.335307182706146
975,A09,Quincampoix, 1.1803 ,49.43049590135732
976,A10,Observatorio Astronomico de Corbera, 1.9281 ,41.16823266808167
977,A11,Wormhout, 2.4718 ,50.78589931358882
978,A12,Stazione Astronomica di Sozzago, 8.74768,45.299250571804606
979,A13,"Observatoire Naef, Ependes", 7.1394 ,46.660493707756764
980,A14,Les Engarouines Observatory, 5.1864 ,43.922397404346015
981,A15,"Josef Bresser Sternwarte, Borken", 6.7972 ,51.75466551505179
982,A16,Tentlingen, 7.1922 ,46.66837107426207
983,A17,"Guidestar Observatory, Weinheim", 8.68152,49.448972999572156
984,A18,Herne, 7.1761 ,51.433686609577904
985,A19,Koln, 7.0744 ,50.82877732965157
986,A20,Sogel, 7.51887,52.751438714427174
987,A21,Irmtraut, 8.0581 ,50.45604441685389
988,A22,Starkenburg Sternwarte-SOHAS, 8.6531 ,49.551070786396174
989,A23,Weinheim, 8.6677 ,49.43803819011195
990,A24,"New Millennium Observatory, Mozzate", 8.9481 ,45.57700736850483
991,A25,Nova Milanese, 9.1925 ,45.489496987149664
992,A26,Darmstadt, 8.65736,49.71448109012985
993,A27,"Eridanus Observatory, Langelsheim",10.3236 ,51.813005406530955
994,A28,Kempten,10.3342 ,47.62500864601007
995,A29,Santa Maria a Monte,10.6733 ,43.640019903380825
996,A30,Crespadoro,11.22308,45.54113594972066
997,A31,Corcaroli Observatory,11.4186 ,45.55373759298799
998,A32,Panker,10.5517 ,54.25138834933607
999,A33,Volkssternwarte Kirchheim,11.0157 ,50.779243481992765
1000,A34,Grosshabersdorf,10.7911 ,49.50060643036517
1001,A35,Hormersdorf Observatory,12.8978 ,50.571856561241745
1002,A36,Ganda di Aviatico, 9.7911 ,45.688413530121544
1003,A37,Mueggelheim,13.6634 ,52.31788704738738
1004,A38,"Campocatino Automated Telescope, Collepardo",13.3747 ,41.66365622442514
1005,A39,Altenburg,12.4186 ,50.88787656238291
1006,A40,Pieta,14.4978 ,35.802332970565814
1007,A41,"Rezman Observatory, Kamnik",14.5911 ,46.13989032201287
1008,A42,Gehrden, 9.5019 ,52.2077622746798
1009,A43,"Inastars Observatory, Potsdam (before 2006)",13.0897 ,52.26501861996105
1010,A44,Altschwendt,13.6972 ,48.23399835275979
1011,A45,Karrenkneul, 9.3620 ,51.29946085832601
1012,A46,Lelekovice,16.5825 ,49.19474731600332
1013,A47,Matera,16.6031 ,40.569290627785314
1014,A48,Povegliano Veronese,10.8885 ,45.25038115470161
1015,A49,Uppsala-Angstrom,17.6372 ,59.75358008039251
1016,A50,Andrushivka Astronomical Observatory,28.9973 ,49.90401697256881
1017,A51,Danzig,18.6667 ,54.28879603129001
1018,A52,Etyek,18.7553 ,47.34673417978203
1019,A53,Peschiera del Garda,10.6883 ,45.336640872344894
1020,A54,Ostrorog,16.6217 ,52.5347605935517
1021,A55,Osservatorio Astronomico Vallemare di Borbona,13.1181 ,42.378357000401294
1022,A56,Parma,10.3197 ,44.433784371398175
1023,A57,"Osservatorio Astron. Margherita Hack, Firenze",11.1031 ,43.64417086060514
1024,A58,Observatoire de Chalandray-Canotiers, 2.4694 ,48.59708709141261
1025,A59,Karlovy Vary Observatory,12.9071 ,50.11640123553231
1026,A60,"YSTAR-NEOPAT Station, Sutherland",20.8106 ,32.268015027677386
1027,A61,Tortona, 8.8581 ,44.80656453504502
1028,A62,Aichtal, 9.2301 ,48.5221851473459
1029,A63,"Cosmosoz Obs., Tassin la Demi Lune", 4.7567 ,45.669994034005974
1030,A64,Couvaloup de St-Cergue, 6.1151 ,46.342971158126076
1031,A65,Le Couvent de Lentin, 2.4083 ,43.995859351187065
1032,A66,"Stazione Osservativa Astronomica, Livorno",10.3161 ,43.43706814496761
1033,A67,Chiusa di Pesio, 7.6785 ,44.22141365081329
1034,A68,"Swedenborg Obs., Bockholmwik", 9.6533 ,54.72159345208228
1035,A69,Osservatorio Palazzo Bindi Sergardi,11.3300 ,43.222479100802694
1036,A70,Lumijoki,25.2033 ,64.75182061291483
1037,A71,Stixendorf,15.4533 ,48.32841412757222
1038,A72,Radebeul Observatory,13.6222 ,51.02066906184598
1039,A73,"Penzing Astrometric Obs., Vienna",16.2895 ,48.09634770006429
1040,A74,Bergen-Enkheim Observatory, 8.76240,50.06254502707058
1041,A75,"Fort Pius Observatory, Barcelona", 2.1861 ,41.30209502367693
1042,A76,"Andromeda Observatory, Miskolc",20.8356 ,47.97305636782065
1043,A77,"Observatoire Chante-Perdrix, Dauban", 5.64693,43.8973650058051
1044,A78,Stia,11.71509,43.03440861462842
1045,A79,"Zvezdno Obshtestvo Observatory, Plana",23.84340,41.9536399060168
1046,A80,Lindenberg Observatory,14.1222 ,52.11489817138351
1047,A81,"Balzaretto Observatory, Rome",12.4033 ,41.77386116755498
1048,A82,Osservatorio Astronomico di Trieste,13.8744 ,45.54330330492221
1049,A83,Jakokoski Observatory,29.9969 ,62.648377298457774
1050,A84,TUBITAK National Observatory,30.3333 ,36.70245850539143
1051,A85,"Odesa  Astronomical Observatory, Kryzhanovka",30.8065 ,46.46401627702495
1052,A86,Albigneux, 4.3547 ,45.43644513800118
1053,A87,Rimbach, 8.7662 ,49.507387430502206
1054,A88,Bolzaneto, 8.90133,44.35999693825406
1055,A89,"Sterni Observatory, Kempten",10.3308 ,47.6071678218339
1056,A90,"Sant Gervasi Observatory, Barcelona", 2.1431 ,41.305567222120494
1057,A91,Hankasalmi Observatory,26.5997 ,62.174518452903214
1058,A92,"Urseanu Observatory, Bucharest",26.0927 ,44.35188340524926
1059,A93,Lucca,10.4189 ,43.7619267766813
1060,A94,Cormons,13.4577 ,45.86031725556011
1061,A95,"Taurus Hill Observatory, Varkaus",28.3892 ,62.2354010391448
1062,A96,Klosterneuburg,16.2867 ,48.19788408404842
1063,A97,Stammersdorf,16.4219 ,48.20556967495135
1064,A98,"Observatory Mazzarot-1, Baran'",30.2092 ,54.39879996984944
1065,A99,Osservatorio del Monte Baldo,10.8589 ,45.590643965947784
1066,B00,Savigny-le-Temple, 2.5767 ,48.4793451538716
1067,B01,"Taunus Observatory, Frankfurt", 8.4464 ,50.12088112100815
1068,B02,Kielce,20.6566 ,50.78442029442813
1069,B03,"Alter Satzberg, Vienna",16.2698 ,48.118668760328504
1070,B04,"OAVdA, Saint-Barthelemy", 7.47851,45.679044335161635
1071,B05,"Ka-Dar Observatory, Barybino",37.8831 ,55.15627901591714
1072,B06,Montseny Astronomical Observatory, 2.53372,41.62399311153086
1073,B07,Camorino, 9.0033 ,46.065943495112165
1074,B08,San Lazzaro di Savena,11.3807 ,44.358439886669025
1075,B09,Capannoli,10.6708 ,43.489542158396894
1076,B10,"Observatoire des Baronnies Provencales, Moydans", 5.5150 ,44.30432593880679
1077,B11,"Osservatorio Cima Rest, Magasa",10.6286 ,45.66839206533616
1078,B12,"Koschny Observatory, Noordwijkerhout", 4.4906 ,52.17222654324771
1079,B13,Osservatorio di Tradate, 8.9311 ,45.61309731640577
1080,B14,Ca del Monte, 9.0758 ,44.71543170029157
1081,B15,"Inastars Observatory, Potsdam (since 2006)",13.0129 ,52.33019346313416
1082,B16,"1st Moscow Gymnasium Observatory, Lipki",36.9547 ,55.679609932277
1083,B17,AZT-8 Yevpatoriya,33.16280,45.12293272678232
1084,B18,Terskol,42.5008 ,43.14880447807319
1085,B19,"Observatorio Iluro, Mataro", 2.4414 ,41.44166249106465
1086,B20,"Observatorio Carmelita, Tiana", 2.2636 ,41.38709508738968
1087,B21,"Gaisberg Observatory, Schaerding",13.4744 ,48.44413393331167
1088,B22,Observatorio d'Ager, 0.7441 ,41.91643082106011
1089,B23,Fiamene,10.9710 ,45.473425772216515
1090,B24,Cesson, 2.5983 ,48.457914520260616
1091,B25,Catania,15.0557 ,37.45228799754898
1092,B26,"Observatoire des Terres Blanches, Reillanne", 5.6667 ,43.77683553058708
1093,B27,"Picard Observatory, St. Veit",14.1544 ,48.37518686323596
1094,B28,"Mandi Observatory, Pagnacco",13.1836 ,45.999870206091636
1095,B29,"L'Ampolla Observatory, Tarragona", 0.6701 ,40.710923428030895
1096,B30,Szamotuly-Galowo,16.5689 ,52.5029919326918
1097,B31,"Southern African Large Telescope, Sutherland",20.8108 ,32.26372199283801
1098,B32,Gelenau,12.9486 ,50.60448672053616
1099,B33,"Libbiano Observatory, Peccioli",10.7783 ,43.45789723551365
1100,B34,"Green Island Observatory, Gecitkale",33.7258 ,35.16667808260735
1101,B35,"Bareket Observatory, Macabim",35.0317 ,31.798118162695577
1102,B36,"Redshed Observatory, Kallham",13.7125 ,48.17635952328392
1103,B37,"Obs. de L' Ametlla del Valles, Barcelona", 2.25934,41.5533853030401
1104,B38,Santa Mama,11.85746,43.5315681067914
1105,B39,Tradate, 8.9072 ,45.61309731640577
1106,B40,"Skylive Observatory, Catania",15.0706 ,37.50407893875353
1107,B41,Zlin Observatory,17.6925 ,49.1190096408377
1108,B42,Vitebsk,30.3275 ,54.969668667148625
1109,B43,Hennef, 7.3089 ,50.65118062609884
1110,B44,Eygalayes, 5.5906 ,44.13344117282464
1111,B45,Narama,19.9356 ,50.08204571562777
1112,B46,"Sintini Observatory, Alfonsine",12.05439,44.408162221125124
1113,B47,"Metsala Observatory, Espoo",24.7503 ,60.11505085981794
1114,B48,Bocholt, 6.5981 ,51.75612458271525
1115,B49,"Paus Observatory, Sabadell", 2.11250,41.45308820301215
1116,B50,"Corner Observatory, Durmersheim", 8.2767 ,48.846393451193734
1117,B51,Vallauris, 7.06669,43.48021714943577
1118,B52,Observatorio El Far, 2.99725,42.15397006249326
1119,B53,"Casal Lumbroso, Rome",12.3536 ,41.77902119934609
1120,B54,Ager, 0.7439 ,41.91557315168892
1121,B55,Comeglians,12.87600,46.40526464588808
1122,B56,"Observatorio Sant Pere, Mataro", 2.44935,41.44304756327765
1123,B57,"Laietania Observatory, Parets del Valles", 2.22439,41.4688376072224
1124,B58,"Polaris Observatory, Budapest",19.02529,47.456015296704706
1125,B59,Borken, 6.87881,51.740000258379254
1126,B60,"Deep Sky Observatorium, Bad Bentheim", 7.17531,52.2060221472349
1127,B61,"Valldoreix Obs.,Sant Cugat del Valles", 2.04350,41.359789261443375
1128,B62,Brelingen, 9.68531,52.46290081275866
1129,B63,"Solaris Observatory, Luczanowice",20.10799,50.01485326275861
1130,B64,"Slope Rock Observatory, Hyvinkaa",24.88779,60.55505604809689
1131,B65,"Komakallio Observatory, Kirkkonummi",24.3878 ,60.08993616006371
1132,B66,Osservatorio di Casasco, 9.00693,44.716653196020474
1133,B67,"Sternwarte Mirasteilas, Falera", 9.22419,46.69687860225575
1134,B68,Mount Matajur Observatory,13.53950,46.095533247530625
1135,B69,"Owls and Ravens Observatory, Holzgerlingen", 9.01719,48.53579621453919
1136,B70,Sant Celoni, 2.4937 ,41.593793945454635
1137,B71,Observatorio El Vendrell, 1.5213 ,41.09419424188998
1138,B72,Soerth, 7.6811 ,50.60226242189774
1139,B73,"Mauren Valley Observatory, Holzgerlingen", 8.98503,48.54175971450599
1140,B74,Santa Maria de Montmagastrell, 1.10536,41.621405313628706
1141,B75,"Stazione Astronomica Betelgeuse, Magnago", 8.80519,45.48676519330498
1142,B76,"Sternwarte Schonfeld, Dresden",13.8944 ,50.93585821715025
1143,B77,"Schafmatt Observatory, Aarau", 7.95083,47.31759129554219
1144,B78,"Astrophoton Observatory, Audorf",14.12811,47.864593678638826
1145,B79,Marana Observatory,11.20990,45.5344728354285
1146,B80,Osservatorio Astronomico Campomaggiore,12.74126,42.07622260386041
1147,B81,Caimari, 2.8990 ,39.67573561544223
1148,B82,Maidbronn, 9.9716 ,49.749548050935076
1149,B83,Gieres, 5.79769,45.086860010224775
1150,B84,"Cyclops Observatory, Oostkapelle", 3.53775,51.478226343035026
1151,B85,Beilen Observatory, 6.51011,52.77389252645881
1152,B86,Sternwarte Hagen, 7.45561,51.24944695174425
1153,B87,Banyoles, 2.7701 ,42.01667966373577
1154,B88,"Bigmuskie Observatory, Mombercelli", 8.29681,44.71868896379309
1155,B89,Observatori Astronomic de Tiana, 2.2619 ,41.39402754893039
1156,B90,"Malina River Observatory, Povoletto",13.29686,46.052893873775645
1157,B91,Bollwiller, 7.25544,47.766856895540144
1158,B92,Chinon, 0.27539,47.072451945886435
1159,B93,Hoogeveen, 6.47856,52.619747614586224
1160,B94,Petrozavodsk,34.2817 ,61.69142355031607
1161,B95,Achternholt, 8.15450,52.95536497609136
1162,B96,"Brixiis Observatory, Kruibeke", 4.31031,51.06944455863603
1163,B97,"Sterrenwacht Andromeda, Meppel", 6.1118 ,51.911348197831806
1164,B98,Siena,11.31300,43.21863042550527
1165,B99,Santa Coloma de Gramenet, 0.7443 ,41.91557315168892
1166,C00,Velikie Luki,30.5150 ,56.23209783561078
1167,C01,"Lohrmann-Observatorium, Triebenberg",13.92293,50.93032353755972
1168,C02,Observatorio Royal Park, 2.5305 ,41.63434298812469
1169,C03,"Clayhole Observatory, Jokela",24.96114,60.46915776143173
1170,C04,Kramatorsk,37.6331 ,48.701652503998254
1171,C05,Konigsleiten,12.1153 ,47.13838133004079
1172,C06,Krasnoyarsk,92.9744 ,55.92206923692874
1173,C07,"Anysllum Observatory, Ager", 0.7442 ,41.91557315168892
1174,C08,Fiby,17.3761 ,59.799996461932786
1175,C09,Rouet, 3.80397,43.72546608950497
1176,C10,Maisoncelles, 3.42622,48.620838948068595
1177,C11,"City Observatory, Slany",14.0901 ,50.14029057753078
1178,C12,"Berta Observatory, Sabadell", 2.1107 ,41.43819964460503
1179,C13,Como, 9.10031,45.706667152755784
1180,C14,"Sky Vistas Observatory, Eichgraben",15.96700,48.051451039968065
1181,C15,ISON-Ussuriysk Observatory,32.1656 ,43.59932381821525
1182,C16,"Isarwinkel Observatory, Bad Tolz",11.57261,47.64772896676523
1183,C17,"Observatorio Joan Roget, Ager", 0.74381,41.91608775502772
1184,C18,Frasnes-Lez-Anvaing, 3.60400,50.588321868464924
1185,C19,"ROSA Observatory, Vaucluse", 5.4231 ,44.28217331857007
1186,C20,"Kislovodsk Mtn. Astronomical Stn., Pulkovo Obs.",42.66191,43.62598733292042
1187,C21,"Observatorio Via Lactea, Ager", 0.74383,41.91608775502772
1188,C22,Oberwiesenthal,12.9599 ,50.31398501048514
1189,C23,Olmen, 5.15439,51.04616618274922
1190,C24,Seveso, 9.1331 ,45.544106008656264
1191,C25,"Pulkovo Observatory Station, Campo Imperatore",13.55806,42.32732871503429
1192,C26,"Levendaal Observatory, Leiden", 4.49928,52.06166620647699
1193,C27,Pallerols, 1.35302,41.51666154475012
1194,C28,Wellinghofen, 7.48300,51.37474624337897
1195,C29,Observatori Astronomic de Les Planes de Son, 1.07889,42.50638881175013
1196,C30,"Petrozavodsk University Obs., Sheltozero Stn.",35.3425 ,61.322435080660505
1197,C31,"Sternwarte Neanderhoehe Hochdahl e.V., Erkrath", 6.9825 ,51.114211858862156
1198,C32,"Ka-Dar Observatory, TAU Station, Nizhny Arkhyz",41.4258 ,43.534479593734794
1199,C33,"Observatorio CEAM, Caimari", 2.8989 ,39.67573561544223
1200,C34,Baja Astronomical Observatory,19.0108 ,46.083444588912116
1201,C35,Terrassa, 2.0349 ,41.472817450362804
1202,C36,"Starry Wanderer Observatory, Baran'",30.3086 ,54.38752448153751
1203,C37,Stowupland, 1.01830,52.10313671337381
1204,C38,"Varuna Observatory, Cuorgne", 7.64911,45.30586009636765
1205,C39,Nijmegen, 5.7992 ,51.73569496931741
1206,C40,Kuban State University Astrophysical Observatory,39.0308 ,44.9227099852398
1207,C41,"MASTER-II Observatory, Kislovodsk",42.66126,43.62615341992431
1208,C42,"Xingming Observatory, Mt. Nanshan",87.1778 ,43.3553408517816
1209,C43,Hoyerswerda,14.2792 ,51.35376821231144
1210,C44,"A. Volta Observatory, Lanzo d'Intelvi", 9.02239,45.87165326364791
1211,C45,La Giustiniana,12.40639,41.891295175829285
1212,C46,"Horizon Observatory, Petropavlovsk",69.12219,54.78683909944423
1213,C47,Nonndorf,15.2356 ,48.687160754128584
1214,C48,"Sayan Solar Observatory, Irkutsk",00.9214 ,51.51205225804593
1215,C60,"Argelander Institute for Astronomy Obs., Bonn", 7.06926,50.63480425571986
1216,C61,Chelles, 2.58202,48.7845749359058
1217,C62,"Eurac Observatory, Bolzano",11.3467 ,46.39600781656192
1218,C63,"Giuseppe Piazzi Observatory, Ponte in Valtellina", 9.9797 ,46.08185379311323
1219,C64,Puchenstuben,15.28439,47.82633658815669
1220,C65,Observatori Astronomic del Montsec, 0.72965,41.94035403453866
1221,C66,Observatorio El Cielo de Consell, 2.8050 ,39.57061984628115
1222,C67,Gnevsdorf,12.2199 ,53.31108617609901
1223,C68,"Ellinogermaniki Agogi Observatory, Pallini",23.89339,37.90243292558217
1224,C69,"Bayerwald Sternwarte, Neuhuette",13.3611 ,48.82584450830483
1225,C70,"Uiterstegracht Station, Leiden", 4.49775,52.06413620857958
1226,C71,Sant Marti Sesgueioles, 1.4892 ,41.599835212783866
1227,C72,Palestrina,12.8717 ,41.73686570230913
1228,C73,Galati Observatory,28.0325 ,45.32213887893696
1229,C74,"Observatorio El Teatrillo de Lyra, Ager", 0.7449 ,41.91643082106011
1230,C75,"Whitestar Observatory, Borgobello",13.2225 ,46.065147868483
1231,C76,"Observatorio Estels, Ager", 0.74431,41.91583045400186
1232,C77,Bernezzo Observatory, 7.4535 ,44.28381455453092
1233,C78,"Martin S. Kraar Observatory, Rehovot",34.81242,31.821162619662115
1234,C79,"Roser Observatory, Blanes", 2.7855 ,41.58170925736613
1235,C80,"Don Astronomical Observatory, Rostov-on-Don",39.7651 ,47.18838750025499
1236,C81,Dolomites Astronomical Observatory,10.84098,46.13011552410811
1237,C82,"Osservatorio Astronomico Nastro Verde, Sorrento",14.35763,40.52072480985887
1238,C83,Badalozhnyj Observatory,91.8425 ,55.99259810808855
1239,C84,Badalona, 2.24372,41.34981678414415
1240,C85,"Observatorio Cala d'Hort, Ibiza", 1.2408 ,38.79524174008455
1241,C86,Blanes, 2.7813 ,41.58170925736613
1242,C87,Rimbach, 8.7689 ,49.523960324692915
1243,C88,"Montarrenti Observatory, Siena",11.18331,43.133470812192385
1244,C89,Astronomical Station Vidojevica,21.55558,43.03323319594382
1245,C90,Vinyols, 1.05181,41.014283947470254
1246,C91,"Montevenere Observatory, Monzuno",11.22621,44.14298509969315
1247,C92,"Valdicerro Observatory, Loreto",13.60995,43.32904513852056
1248,C93,"Bellavista Observatory, L'Aquila",13.4064 ,42.23279457690369
1249,C94,"MASTER-II Observatory, Tunka",03.0670 ,51.71160983187055
1250,C95,"SATINO Remote Observatory, Haute Provence", 5.71239,43.829728947562785
1251,C96,"OACL Observatory, Mosciano Sant Angelo",13.8786 ,42.65559138547502
1252,C97,"Al-Fulaij Observatory, Oman",57.97633,23.5579934777713
1253,C98,"Osservatorio Casellina, Scandicci",11.1764 ,43.66824019804849
1254,C99,"Observatori Can Roig, Llagostera", 2.89631,41.72954947562599
1255,D00,ASC-Kislovodsk Observatory,42.6536 ,43.62424338888228
1256,D01,"Andean Northern Observatory, Nummi-Pusula",23.93061,60.26956550915009
1257,D02,Observatori Petit Sant Feliu, 2.05189,41.286988172585524
1258,D03,"Rantiga Osservatorio, Tincana",10.5889 ,44.33876813946085
1259,D04,Krasnodar,38.8569 ,44.797620456132336
1260,D05,ISON-Terskol Observatory,42.50005,43.14880447807319
1261,D06,"Associazione Tuscolana di Astronomia, Domatore",12.77017,41.648829283000296
1262,D07,Wegberg, 6.2094 ,51.04793442891306
1263,D08,"Ghezz Observatory, Leontica", 8.9191 ,46.3508900499174
1264,D09,"Observatory Gromme, Maasmechelen", 5.6794 ,50.84725117077721
1265,D10,Gaertringen, 8.90181,48.549251539859576
1266,D11,Bastidan Observatory, 5.62797,43.69022533400796
1267,D12,"Filzi School Observatory, Laives",11.33806,46.32396155530454
1268,D13,Cat's Eye Observatory,11.56369,42.38218211356641
1269,D14,"Nanchuan Observatory, Guangzhou",13.3231 ,23.07391806563097
1270,D15,"Sternwarte F.Schiller-Gymnasium, Weimar",11.31781,50.88728581549344
1271,D16,"Po Leung Kuk Observatory, Tuen Mun",13.96422,22.308260721389992
1272,D17,Hong Kong,14.2200 ,22.406920362941975
1273,D18,Mt. Guizi Observatory,14.3580 ,30.436627561736774
1274,D19,Hong Kong Space Museum Sai Kung iObservatory,14.32300,22.338429645277422
1275,D20,"Zadko Observatory, Wallingup Plain",15.71311,31.269749716657937
1276,D21,Shenton Park,15.8150 ,31.875236696573236
1277,D22,"UWA Observatory, Crawley",15.81667,31.892158689238812
1278,D23,"OAIA, Alcarras", 0.51853,41.464424806747274
1279,D24,"LightBuckets Observatory, Pingelly",17.08969,32.4248981221414
1280,D25,"Tzec Maun Observatory, Pingelly (before 2010)",17.08978,32.42393640089011
1281,D26,"Peyrole Observatory, Peyrole", 1.92131,43.70822168234972
1282,D27,"Observatoire de Fontcaude, Juvignac", 3.80361,43.52940518710293
1283,D28,"Escaldarium Observatory,Caldes de Montbui", 2.18286,41.52141552849617
1284,D29,"Purple Mountain Observatory, XuYi Station",18.4639 ,32.64383030311842
1285,D32,"JiangNanTianChi Observatory, Mt. Getianling",19.59975,30.370964350783137
1286,D33,"Kenting Observatory, Checheng",20.6982 ,21.98222882704879
1287,D34,"Kenting Observatory, Hengchun",20.7839 ,21.880983136832093
1288,D35,Lulin Observatory,20.8736 ,23.338555900796983
1289,D36,"Tataka, Mt. Yu-Shan National Park",20.8897 ,23.363130211602716
1290,D37,"Lulin Widefield Telescope, Mt. Lulin",20.87325,23.339134400480233
1291,D38,"Tecnosky Astropark, Felizzano", 8.43764,44.81526333605613
1292,D39,"Shandong University Observatory, Weihai",22.04961,37.44182823177977
1293,D44,Ishigakijima Astronomical Observatory,24.13928,24.296696748432993
1294,D53,ISON-Blagoveschensk Observatory,27.4820 ,50.22234686279665
1295,D54,"MASTER-II Observatory, Blagoveshchensk",27.4830 ,50.22234686279665
1296,D55,"Kangwon Science High School Observatory, Ksho",27.9747 ,37.27763154798346
1297,D57,"Gimhae Astronomical Observatory, Uhbang-dong",28.88744,35.15752495218272
1298,D58,"KSA SEM Observatory, Danggam-dong",29.02500,35.07315868090407
1299,D61,"Suntopia Marina, Sumoto",34.9131 ,34.23775606148504
1300,D62,Miyaki-Argenteus,30.4494 ,33.2004513478909
1301,D67,"Tula Rooftop Observatory, Tula",37.62472,54.11671619466092
1302,D70,Tosa,33.4686 ,33.37895510609004
1303,D74,Nakagawa,34.6819 ,33.85912202448303
1304,D78,Iga-Ueno,36.13281,34.67644594308457
1305,D79,"YSVP Observatory, Vale Park",38.63092,34.79369572296552
1306,D80,Gumma Astronomical Observatory,38.9728 ,36.49391771842825
1307,D81,Nagano,38.2239 ,36.572841375907124
1308,D82,Wallaroo,37.6317 ,33.84163580051902
1309,D83,Miwa,38.4681 ,36.388778912026844
1310,D84,Hallet Cove,38.5086 ,34.995209315210616
1311,D85,Ingle Farm,38.6597 ,34.72857733866713
1312,D86,Penwortham,38.6407 ,33.82414161364145
1313,D87,Brooklyn Park,38.5500 ,34.83604585416221
1314,D88,Hiratsuka,39.3142 ,35.27893364656051
1315,D89,Yamagata,40.3383 ,38.084678107072484
1316,D90,"RAS Observatory, Moorook",40.3420 ,34.17966629634345
1317,D91,Adati,40.8250 ,37.56990659427595
1318,D92,Osaki,40.94638,38.47128914630132
1319,D93,Sendai Astronomical Observatory,40.75516,38.1597618745099
1320,D94,"Takanezawa, Tochigi",39.9962 ,36.533397889888214
1321,D95,Kurihara,41.0680 ,38.707367749773034
1322,D96,"Tzec Maun Observatory, Moorook",40.34216,34.17895237429985
1323,D97,Berri,40.5700 ,34.15518148889819
1324,E00,Castlemaine,44.2089 ,36.96337911350081
1325,E01,Barfold,44.54142,37.001667011295865
1326,E03,"RAS Observatory, Officer",45.3822 ,38.041929198082464
1327,E04,"Pacific Sky Observatory, Saipan",45.7403 ,15.104976670853686
1328,E05,"Earl Hill Observatory, Trinity Beach",45.69721,16.739332789052433
1329,E07,Murrumbateman,48.99889,34.860712630530344
1330,E08,"Wobblesock Observatory, Coonabarabran",49.33431,31.132827207023613
1331,E09,"Oakley Southern Sky Observatory, Coonabarabran",49.0814 ,31.183876867236492
1332,E10,Siding Spring-Faulkes Telescope South,49.07085,31.17037429585249
1333,E11,"Frog Rock Observatory, Mudgee",49.6627 ,32.36126285811482
1334,E12,Siding Spring Survey,49.0642 ,31.170595691890316
1335,E13,Wanniassa,49.0969 ,35.291828062771295
1336,E14,"Hunters Hill Observatory, Ngunnawal",49.1100 ,35.06308666976117
1337,E15,"Magellan Observatory, near Goulburn",49.6061 ,34.899186426217405
1338,E16,"Grove Creek Observatory, Trunkey",49.36624,33.72788387702318
1339,E17,Leura,50.3417 ,33.60219910819559
1340,E18,"BDI Observatory, Regents Park",51.02714,33.91985058423559
1341,E19,Kingsgrove,51.0958 ,33.858093643276185
1342,E20,Marsfield,51.10320,33.680180671162624
1343,E21,"Norma Rose Observatory, Leyburn",51.5667 ,27.89579127592906
1344,E22,"Univ. of Southern Queensland Obs., Mt. Kent",51.85500,27.70697880165505
1345,E23,Arcadia,51.07119,33.53007408590328
1346,E24,"Tangra Observatory, St. Clair",50.7769 ,33.72004068630429
1347,E25,Rochedale (APTA),53.1170 ,27.485209594277144
1348,E26,"RAS Observatory, Biggera Waters",53.3971 ,27.85412549519275
1349,E27,Thornlands,53.2667 ,27.488933739312323
1350,E28,"Kuriwa Observatory, Hawkesbury Heights",50.64105,33.57154196713829
1351,E81,Nelson,73.2617 ,41.17780611479163
1352,E83,"Wither Observatory, Witherlea",73.95703,41.440104239493515
1353,E85,Farm Cove,74.89400,36.8033830488676
1354,E87,Turitea,75.6540 ,40.31579474350858
